NAME,pop,state,county,tract,geoid
"Census Tract 1220.01, Santa Cruz County, California",4878,06,087,122001,06087122001
"Census Tract 1224, Santa Cruz County, California",7327,06,087,122400,06087122400
"Census Tract 1105.01, Santa Cruz County, California",8513,06,087,110501,06087110501
"Census Tract 1007, Santa Cruz County, California",1936,06,087,100700,06087100700
"Census Tract 1203.01, Santa Cruz County, California",5360,06,087,120301,06087120301
"Census Tract 1207, Santa Cruz County, California",4181,06,087,120700,06087120700
"Census Tract 1220.02, Santa Cruz County, California",3332,06,087,122002,06087122002
"Census Tract 1104, Santa Cruz County, California",7804,06,087,110400,06087110400
"Census Tract 1220.03, Santa Cruz County, California",7257,06,087,122003,06087122003
"Census Tract 1003, Santa Cruz County, California",3480,06,087,100300,06087100300
"Census Tract 1005, Santa Cruz County, California",6847,06,087,100500,06087100500
"Census Tract 1107, Santa Cruz County, California",3140,06,087,110700,06087110700
"Census Tract 1218, Santa Cruz County, California",4602,06,087,121800,06087121800
"Census Tract 1222.01, Santa Cruz County, California",6519,06,087,122201,06087122201
"Census Tract 1231, Santa Cruz County, California",2864,06,087,123100,06087123100
"Census Tract 1004, Santa Cruz County, California",10299,06,087,100400,06087100400
"Census Tract 1010, Santa Cruz County, California",7890,06,087,101000,06087101000
"Census Tract 5315.02, Los Angeles County, California",3339,06,037,531502,06037531502
"Census Tract 5319.01, Los Angeles County, California",6160,06,037,531901,06037531901
"Census Tract 5331.07, Los Angeles County, California",3480,06,037,533107,06037533107
"Census Tract 5337.03, Los Angeles County, California",4753,06,037,533703,06037533703
"Census Tract 5342.01, Los Angeles County, California",4785,06,037,534201,06037534201
"Census Tract 3008, Los Angeles County, California",7653,06,037,300800,06037300800
"Census Tract 3107.02, Los Angeles County, California",6852,06,037,310702,06037310702
"Census Tract 3117, Los Angeles County, California",6422,06,037,311700,06037311700
"Census Tract 4010.02, Los Angeles County, California",3847,06,037,401002,06037401002
"Census Tract 4021.02, Los Angeles County, California",4696,06,037,402102,06037402102
"Census Tract 4033.05, Los Angeles County, California",2294,06,037,403305,06037403305
"Census Tract 4033.21, Los Angeles County, California",6366,06,037,403321,06037403321
"Census Tract 1197, Los Angeles County, California",5076,06,037,119700,06037119700
"Census Tract 1175.30, Los Angeles County, California",6864,06,037,117530,06037117530
"Census Tract 1193.10, Los Angeles County, California",4085,06,037,119310,06037119310
"Census Tract 1194, Los Angeles County, California",5426,06,037,119400,06037119400
"Census Tract 1092, Los Angeles County, California",2995,06,037,109200,06037109200
"Census Tract 1132.12, Los Angeles County, California",3272,06,037,113212,06037113212
"Census Tract 1132.31, Los Angeles County, California",2424,06,037,113231,06037113231
"Census Tract 1133.22, Los Angeles County, California",4284,06,037,113322,06037113322
"Census Tract 1134.21, Los Angeles County, California",6810,06,037,113421,06037113421
"Census Tract 1173.01, Los Angeles County, California",4005,06,037,117301,06037117301
"Census Tract 1174.04, Los Angeles County, California",4729,06,037,117404,06037117404
"Census Tract 1210.10, Los Angeles County, California",4901,06,037,121010,06037121010
"Census Tract 1216, Los Angeles County, California",2542,06,037,121600,06037121600
"Census Tract 2316, Los Angeles County, California",7278,06,037,231600,06037231600
"Census Tract 2244.10, Los Angeles County, California",3167,06,037,224410,06037224410
"Census Tract 53.06, Ventura County, California",4806,06,111,005306,06111005306
"Census Tract 54.04, Ventura County, California",3999,06,111,005404,06111005404
"Census Tract 71, Ventura County, California",6581,06,111,007100,06111007100
"Census Tract 72.01, Ventura County, California",3537,06,111,007201,06111007201
"Census Tract 83.06, Ventura County, California",3925,06,111,008306,06111008306
"Census Tract 85, Ventura County, California",8429,06,111,008500,06111008500
"Census Tract 9.03, Ventura County, California",5921,06,111,000903,06111000903
"Census Tract 15.03, Ventura County, California",5429,06,111,001503,06111001503
"Census Tract 12.01, Ventura County, California",4919,06,111,001201,06111001201
"Census Tract 13.02, Ventura County, California",2258,06,111,001302,06111001302
"Census Tract 14.02, Ventura County, California",5125,06,111,001402,06111001402
"Census Tract 59.07, Ventura County, California",3549,06,111,005907,06111005907
"Census Tract 61, Ventura County, California",8671,06,111,006100,06111006100
"Census Tract 63.02, Ventura County, California",3860,06,111,006302,06111006302
"Census Tract 73, Ventura County, California",2083,06,111,007300,06111007300
"Census Tract 74.02, Ventura County, California",6120,06,111,007402,06111007402
"Census Tract 75.07, Ventura County, California",6687,06,111,007507,06111007507
"Census Tract 83.02, Ventura County, California",5717,06,111,008302,06111008302
"Census Tract 84.02, Ventura County, California",5654,06,111,008402,06111008402
"Census Tract 11.01, Ventura County, California",5019,06,111,001101,06111001101
"Census Tract 14.01, Ventura County, California",4033,06,111,001401,06111001401
"Census Tract 42, Ventura County, California",5498,06,111,004200,06111004200
"Census Tract 46, Ventura County, California",2241,06,111,004600,06111004600
"Census Tract 18, Ventura County, California",4715,06,111,001800,06111001800
"Census Tract 1, Ventura County, California",560,06,111,000100,06111000100
"Census Tract 5, Ventura County, California",1648,06,111,000500,06111000500
"Census Tract 9.01, Ventura County, California",2508,06,111,000901,06111000901
"Census Tract 9.02, Ventura County, California",2089,06,111,000902,06111000902
"Census Tract 5117.01, Santa Clara County, California",4333,06,085,511701,06085511701
"Census Tract 6077.01, San Mateo County, California",4269,06,081,607701,06081607701
"Census Tract 6078, San Mateo County, California",3527,06,081,607800,06081607800
"Census Tract 6080.02, San Mateo County, California",3654,06,081,608002,06081608002
"Census Tract 6080.13, San Mateo County, California",3985,06,081,608013,06081608013
"Census Tract 6096.02, San Mateo County, California",1783,06,081,609602,06081609602
"Census Tract 6100, San Mateo County, California",4894,06,081,610000,06081610000
"Census Tract 6105, San Mateo County, California",4905,06,081,610500,06081610500
"Census Tract 6106.01, San Mateo County, California",6051,06,081,610601,06081610601
"Census Tract 6110, San Mateo County, California",6663,06,081,611000,06081611000
"Census Tract 6112, San Mateo County, California",2855,06,081,611200,06081611200
"Census Tract 6113, San Mateo County, California",5404,06,081,611300,06081611300
"Census Tract 6121, San Mateo County, California",8658,06,081,612100,06081612100
"Census Tract 6006, San Mateo County, California",5864,06,081,600600,06081600600
"Census Tract 6016.01, San Mateo County, California",2812,06,081,601601,06081601601
"Census Tract 6032, San Mateo County, California",3974,06,081,603200,06081603200
"Census Tract 6041.02, San Mateo County, California",2917,06,081,604102,06081604102
"Census Tract 6049, San Mateo County, California",3035,06,081,604900,06081604900
"Census Tract 6050, San Mateo County, California",8447,06,081,605000,06081605000
"Census Tract 6051, San Mateo County, California",3171,06,081,605100,06081605100
"Census Tract 6052, San Mateo County, California",3644,06,081,605200,06081605200
"Census Tract 6062, San Mateo County, California",7947,06,081,606200,06081606200
"Census Tract 6065, San Mateo County, California",3591,06,081,606500,06081606500
"Census Tract 6066, San Mateo County, California",3703,06,081,606600,06081606600
"Census Tract 6021, San Mateo County, California",3279,06,081,602100,06081602100
"Census Tract 6069, San Mateo County, California",2731,06,081,606900,06081606900
"Census Tract 6076, San Mateo County, California",3801,06,081,607600,06081607600
"Census Tract 6016.03, San Mateo County, California",5712,06,081,601603,06081601603
"Census Tract 6034, San Mateo County, California",5785,06,081,603400,06081603400
"Census Tract 6041.01, San Mateo County, California",8125,06,081,604101,06081604101
"Census Tract 6042, San Mateo County, California",4445,06,081,604200,06081604200
"Census Tract 6044, San Mateo County, California",5196,06,081,604400,06081604400
"Census Tract 6047, San Mateo County, California",2694,06,081,604700,06081604700
"Census Tract 6048, San Mateo County, California",5035,06,081,604800,06081604800
"Census Tract 6054, San Mateo County, California",5805,06,081,605400,06081605400
"Census Tract 6059, San Mateo County, California",5556,06,081,605900,06081605900
"Census Tract 6061, San Mateo County, California",5010,06,081,606100,06081606100
"Census Tract 6094, San Mateo County, California",3325,06,081,609400,06081609400
"Census Tract 6095, San Mateo County, California",4908,06,081,609500,06081609500
"Census Tract 6097, San Mateo County, California",4692,06,081,609700,06081609700
"Census Tract 6111, San Mateo County, California",6768,06,081,611100,06081611100
"Census Tract 6117, San Mateo County, California",5405,06,081,611700,06081611700
"Census Tract 6130, San Mateo County, California",3981,06,081,613000,06081613000
"Census Tract 6005, San Mateo County, California",8477,06,081,600500,06081600500
"Census Tract 6016.04, San Mateo County, California",2693,06,081,601604,06081601604
"Census Tract 6014, San Mateo County, California",7164,06,081,601400,06081601400
"Census Tract 6028, San Mateo County, California",4855,06,081,602800,06081602800
"Census Tract 6102.03, San Mateo County, California",4079,06,081,610203,06081610203
"Census Tract 6010, San Mateo County, California",7025,06,081,601000,06081601000
"Census Tract 6106.02, San Mateo County, California",3591,06,081,610602,06081610602
"Census Tract 6077.02, San Mateo County, California",3106,06,081,607702,06081607702
"Census Tract 21, Tuolumne County, California",4467,06,109,002100,06109002100
"Census Tract 11, Tuolumne County, California",3785,06,109,001100,06109001100
"Census Tract 12, Tuolumne County, California",3527,06,109,001200,06109001200
"Census Tract 32, Tuolumne County, California",5709,06,109,003200,06109003200
"Census Tract 22, Tuolumne County, California",8403,06,109,002200,06109002200
"Census Tract 41, Tuolumne County, California",5332,06,109,004100,06109004100
"Census Tract 52.01, Tuolumne County, California",2143,06,109,005201,06109005201
"Census Tract 31, Tuolumne County, California",6549,06,109,003100,06109003100
"Census Tract 42, Tuolumne County, California",3290,06,109,004200,06109004200
"Census Tract 51, Tuolumne County, California",8262,06,109,005100,06109005100
"Census Tract 10, San Joaquin County, California",5357,06,077,001000,06077001000
"Census Tract 12, San Joaquin County, California",5293,06,077,001200,06077001200
"Census Tract 14, San Joaquin County, California",4606,06,077,001400,06077001400
"Census Tract 20, San Joaquin County, California",3385,06,077,002000,06077002000
"Census Tract 31.06, San Joaquin County, California",3909,06,077,003106,06077003106
"Census Tract 31.08, San Joaquin County, California",4493,06,077,003108,06077003108
"Census Tract 47.01, San Joaquin County, California",2893,06,077,004701,06077004701
"Census Tract 32.03, San Joaquin County, California",3583,06,077,003203,06077003203
"Census Tract 33.11, San Joaquin County, California",3638,06,077,003311,06077003311
"Census Tract 37, San Joaquin County, California",3099,06,077,003700,06077003700
"Census Tract 51.22, San Joaquin County, California",6757,06,077,005122,06077005122
"Census Tract 32.09, San Joaquin County, California",3884,06,077,003209,06077003209
"Census Tract 16, San Joaquin County, California",2260,06,077,001600,06077001600
"Census Tract 19, San Joaquin County, California",4969,06,077,001900,06077001900
